6.946636225754982,5.072071380956715,8.462049349376302,7.362595747385616,6.3788230172034,-
10.0,5.203503217359094,10.0,8.149719575860347,10.0,+
9.74144754830565,4.982079570082788,3.3078568083092152,1.1350135403176942,0.46011408989801494,+
10.0,0.4898532765059351,3.5426127574802395,1.3654362645483606,0.6959307251236331,-
3.553589650164921,2.03117588527701,9.319366664304399,8.933681525450979,0.4002979130483175,-
0.4882484180216423,2.0515439672834743,4.174702190382274,4.519959839995298,0.3266634487407618,+
6.847877469000628,3.9224749120786226,4.0031770459448275,9.675635864256865,9.38838799071029,-
10.0,1.3963031904813046,6.306758526995956,5.727892596938395,10.0,+
1.7751263588836175,7.960120260798855,5.528774154169922,3.9388127310753305,2.7696767094607297,+
1.491557219566689,9.92483917226315,3.5297510679529145,7.052097010291645,0.5030163099748752,-
3.7208774610631776,3.353857302963652,9.682042077860476,0.6767532387028607,1.091088113034716,+
4.062059302910992,4.092599767242238,5.628367414622947,1.2010685992008496,1.407832618246978,-
8.137881015563273,5.249589927595487,3.2913091776649184,6.655710959920901,6.384850892360845,+
7.498353193507492,2.2819213577867656,1.8727549376776553,4.304221547590872,2.9762002099910485,-
3.955859749998778,1.5546434083722749,5.363244620973155,7.463987695060595,5.103570361263027,-
5.712022312508089,3.0058472062509933,9.529473836150668,10.0,9.01103672615587,+
7.215628780896575,5.315275654896667,6.845694709073897,2.2968740780511943,8.899535792603881,-
8.82215242429987,7.210951439735038,10.0,3.073108187304265,10.0,+
9.98625308741844,1.4826470023742488,4.050909914676737,5.708205757315595,2.3966964648481417,+
10.0,0.02527618970830121,7.092325621048075,8.260933548976391,4.157507652130612,-
0.8447496406499055,8.039608189129211,1.3472382766240443,9.782487995876474,5.795387442230928,-
1.337903595334125,6.800387515151769,0.9502359373398951,10.0,10.0,+
6.681697408694723,3.3105571337186634,6.474470044485833,3.150509808979247,9.080897418467254,+
9.677252513651041,0.7122171715734045,10.0,2.2225975753427565,5.452527684136091,-
7.908869413929283,0.2557988814193346,1.799045310809665,8.614298431412195,5.35808220007816,-
5.683993790825867,0.1272703815498161,1.6295029591842092,1.3712705978717625,9.401322778942692,+
1.5743150179542198,4.324025296965784,4.306215323463965,3.2433407231966416,7.545225613480497,-
2.0475115253380487,7.081675929517473,5.121743895638859,0.8352454555904683,1.509163135011525,+
5.514496380642177,6.668601344952596,0.06714698525083773,8.417139832385054,3.081427656753999,-
7.0030475784601665,3.421234292628168,0.10422064194066756,10.0,1.8809955883195377,+
0.3325094939771944,7.243925720574984,4.4632902756906265,1.161878636609811,7.617836223585805,-
0.35358902984183566,10.0,5.779749287991217,1.3265004470687576,10.0,+
5.692141281673453,3.3394857779099385,3.3077552576943283,8.676669031679808,6.597063328297006,+
3.7933049548196833,5.2903301017068,0.3382704990312698,4.612155266965329,10.0,-
8.861457187700074,1.6980950448238685,6.72715769734457,6.791175932222701,6.547006570053245,-
10.0,3.0756927261543465,9.300614837552635,10.0,10.0,+
5.108079410294342,9.321057121370675,2.2618198749948326,4.191474335696998,6.554099905899275,+
8.775015147437562,5.002021110595362,4.36609310957626,5.428131731220495,8.622075285160994,-
2.317421722207711,0.18810795798087754,8.962867184563097,0.5620879393651579,8.844195274208511,-
