6.2936214081243405,4.203987263341987,-
10.0,3.6951518669034082,+
7.147155604928703,6.973486430334511,+
3.3986538961650146,0.11744640411167659,-
2.505521783448513,0.10281285195042678,-
1.9750154296755116,0.20024437107662144,+
6.969601842666631,2.5315816370777244,-
1.3819103936971975,3.4878622228804503,+
7.099178109235046,9.521714135315193,+
7.6007186574663175,10.0,-
7.617108798599795,9.622372976705705,-
8.318841892716396,6.846189997531436,+
0.3001272922708498,1.11158245467055,+
0.44188744628954013,1.8974105205908958,-
7.353688039577994,3.9244011283403912,+
0.7003026407472049,3.145042464532613,-
8.1655642140115,2.9803368823890617,+
10.0,3.752926018684276,-
7.336213853100268,7.352139704915949,+
10.0,10.0,-
9.076146428553166,8.629151526371128,-
3.5449827884986416,10.0,+
4.892747539747463,2.867902331667269,+
8.771400696607282,3.723772016559454,-
8.679152697011403,8.88388575830591,+
10.0,10.0,-
4.242265091163916,9.610346986859962,+
4.5589455501163325,10.0,-
1.4113181113975115,5.2097542665644365,+
2.273082864499967,9.817813853093638,-
0.6985181274657437,0.1007856186972067,+
0.01960073124909589,0.09518741567372409,-
5.892228092491271,8.715701540471306,+
10.0,10.0,-
6.384491929963367,6.10099884035432,+
10.0,8.713197049048631,-
8.373560827378427,6.099559951029158,+
0.06528948072008584,3.712772019111044,-
0.7191782602346208,8.744679603535094,+
0.25690397085467126,3.2235459722088544,-
9.156256207644716,2.8917126090676892,+
9.94014269580797,3.3795626333656568,-
8.785881949191014,6.224674822095845,+
10.0,10.0,-
0.7054226335313529,1.889071159871748,+
0.24115265424448112,0.220352677864058,-
7.342113095232124,2.7697159052009135,+
10.0,3.7711574268042347,-
3.991971893107472,2.1101656123560533,-
2.303587838960663,3.287278627484049,+
4.465443015006353,5.903938025677956,+
7.1747362919209,8.493831078424591,-
0.20979112706948744,6.903640736332832,+
0.1601035486014858,6.732792011873258,-
7.367332154981085,6.942960919252918,+
2.223729720991342,2.820809382625012,-
4.8811267740969395,2.9132046930212607,+
0.9155695333684175,0.6526478981493246,-
6.9148491655762365,3.7386878755253248,+
6.460836446323952,3.2225161870024746,-
7.133145003737294,3.654692999503685,+
7.082328769198074,0.5212170995139684,-
4.612720974735062,9.575003913109018,+
3.1480076768096708,1.4434583745644087,-
8.278862174005074,3.7204485309455904,-
3.8011083901155107,6.276101096485402,+
1.0548668414494844,6.167654213636683,+
0.22632841222964586,0.6441821208079328,-
