0.6927251665233014,0.1652424508829975,6.006917765052902,8.23958866193866,2.0663628932847167,-
0.538724511783234,0.27695757777278923,5.308487032605311,1.5817725872522554,0.03667199446870734,+
1.741297363557548,4.365637202324439,6.069933879879056,9.847404078351499,4.207391904887514,+
0.0515383057433822,3.3294235641320014,0.3892480650771429,1.869756918961948,2.8159795501501494,-
7.705757474079902,6.740735291100826,1.3466040723711303,6.793129625299098,9.08246980350163,+
10.0,7.490516440137876,2.3348019354407383,5.552212106908153,9.318713838970044,-
8.333418249610778,0.11978649881767667,6.185976668135233,2.113236685331037,4.272333066081347,-
10.0,0.21840978919467832,7.126978895041359,3.6784330985389815,7.511401076973874,+
1.308064872573792,5.152797594432367,9.77035925119199,6.172657683681681,5.631970882943145,+
2.4052874905673227,7.815221915373787,10.0,9.849145456427456,1.210950614543597,-
8.412258858679957,5.1399632523587435,7.351480757643312,9.900472278868357,2.8428284368327725,+
10.0,3.122617397163912,9.693108988052886,10.0,3.5726106850691868,-
2.842599537969104,4.510685254075727,1.5646501431442084,8.354119505700638,3.59025688311279,-
3.3787474958315715,5.730314798885608,1.7138847529294392,10.0,3.8629916511412823,+
0.45451156499057066,4.231366199261081,4.0611711002524515,3.5041902665034086,8.685989937530845,+
0.6048856645823675,6.429718245068,4.764779694197913,0.2443480917901816,10.0,-
3.853240961682096,6.2746699466336935,4.489009668468114,9.376093640891936,4.726228766090066,-
5.4404372716965925,7.877568377495409,6.422769742391238,10.0,8.862859978249404,+
5.8629823575655085,1.4422986651009484,8.716509780896855,8.144784480779455,7.19205956992365,-
3.1957197880488226,2.5199965721979845,8.471101595366697,10.0,10.0,+
6.158511336777883,2.80344539001765,6.931346295779846,5.731571251302477,8.791829961106956,-
5.262712144586861,3.9715258511152345,4.761678807877235,0.18596525749638387,6.754083288858979,+
3.098025248223344,1.3195012893453117,0.027030686486330113,3.350518921499294,5.778381353017404,+
4.998413835288462,1.935597816730994,0.036840278552966045,2.7085313365693477,8.016079800444846,-
8.73835075457737,5.947132690485795,2.139275163732157,2.195602179334999,5.584188279931501,-
