4.521741296762976,8.511386080219731,8.362243007283986,1.1342647341910883,7.922959405199794,-
8.320288601848413,0.6203920829581796,3.351810962222196,1.6133210087742456,10.0,+
2.7279137936946016,3.538122150441664,1.1705721919926293,9.630780825238363,0.9198340882260503,-
4.871507061709484,5.859140935041247,1.2181317695457252,10.0,1.7017793077729289,+
2.0038838707244757,8.958497720709667,3.6613492628285496,9.858426782216371,0.14766531180255726,-
0.30083619738283496,10.0,6.4396411876803175,3.120799200734431,0.27001479219101415,+
3.907119621640598,3.683048599553734,4.74454392270704,2.5616836713147704,0.4945129996336084,-
2.2456917043931517,2.68991528630867,1.1935266220531968,3.105292743425365,0.2706503659814482,+
8.939654795702497,8.436892481718052,9.455620861489,9.182405089865036,0.9169023054167291,+
10.0,10.0,10.0,10.0,0.3981442413633032,-
8.633086418216694,3.160178930275195,6.447700242465078,4.164898231440217,1.4573809380650316,-
8.688070655252494,4.198847833830246,10.0,5.480183664403996,1.6169506209625137,+
0.10996641828354026,3.1017822111802626,2.4427420844750203,4.93737292270371,7.666754684928291,-
0.1338434172435493,4.296864332352019,3.060314069847405,7.799558037480338,8.58535737630179,+
7.679268486610176,2.8304196492179434,3.1186419023633416,9.041542633753679,8.700899029372417,+
2.1831682404012995,4.428895984952812,5.163151058612475,10.0,10.0,-
7.860991646167783,5.9416057089323715,5.066791727566432,1.4726203637083013,3.0104158200040754,-
9.549683644530884,7.812403839044713,8.637043998927727,2.656558697941729,5.423088398520722,+
5.672365199585821,6.160731742965146,9.54900344973917,3.7784632379338823,1.177716107325033,+
4.199158100814967,5.492024472095153,4.531190941194991,3.3575437216630464,0.27797017169456834,-
0.01558698532865499,1.3032893182183392,9.920152148694967,4.648970638325673,4.020996885536409,+
0.012464137638934444,0.8589113926499242,1.3030981221012379,3.536167755253802,0.21282968625421098,-
0.038997714124276994,0.2768768116203535,4.861442671500017,4.330344240416599,2.232067567832389,-
0.009047944889737267,0.20529335431747323,6.020034920367202,1.4908927566805854,0.4589131546848313,+
9.97420863077679,2.9661055499214473,6.763364496555273,4.187198844702453,9.261468314166171,+
3.73646827415076,3.6696113810806215,10.0,1.0406404702887158,5.09031606409567,-
1.6943788411615135,3.763587742352442,4.44695918147001,5.632336130809362,5.5470253947240025,+
0.8294611551828417,2.6658023860887456,0.4547139727710587,2.823471576130549,1.1959562388179712,-
5.930760969587668,8.868472407133773,8.879813034308446,5.344086006142645,4.90350536398074,+
9.759030058714423,8.73388613860351,10.0,7.939486773366943,5.285150285674714,-
4.759711397785682,1.1460555479207002,0.7844639837726952,4.760543846268117,8.121369554464593,-
2.7808668962503025,0.48755127625721373,0.1760840613999615,2.3459847910242924,10.0,+
6.457777311244576,6.967990043771888,8.296077059152205,9.210430029738673,6.610147033950009,+
4.386580278875832,10.0,10.0,10.0,10.0,-
6.215119712594025,0.6306844828732794,4.485324612213763,9.178649893207137,5.26529408547222,+
9.882230106753237,0.7532700482425025,1.7635334504529216,10.0,5.616442648370839,-
8.09342035135038,6.981842148300917,7.449588285596266,0.42875767373416696,5.180457517993068,-
7.868036459558432,7.962756311184891,3.1300919645931433,0.7147681995942414,7.0231606767040535,+
0.671168328479973,0.29929295827666236,5.255920065689218,9.829564881506537,2.4306931220438255,+
1.030901891645695,0.380188430500391,6.971231347758717,3.5559958434165204,2.9264649607780986,-
5.044072167616608,7.737034369308862,2.3058515213040565,0.6071065309587587,4.056624531139881,+
3.996836536219979,8.17400883107776,0.22598367800512814,0.06376979779073637,6.198464711833756,-
